rowid,StockTakeID,DocNum,Inspector,SEQ,Location,SKU,Barcode,IBC,SBC,ProductName,QNT,SalePrice,DateTime
0074,470564,Q001040D024740000470564202102170832B01B0102,20032476,0074,B01B0102,8858994911985,8858994911985,8858994911985,8858994911985,ออไรจิสน้ำยาบ้วนปากแบมบู 450มล,12,94.86,17 Feb 09:06PM
0075,470564,Q001040D024740000470564202102170832B01B0102,20032476,0075,B01B0102,8858927600078,8858927600078,8858927600078,8858927600078,ขิงเพียวครีมนวดนุ่มสลวย 250มล,12,103.35,17 Feb 09:07PM
0076,470564,Q001040D024740000470564202102170832B01B0102,20032476,0076,B01B0102,4902430825450,4902430825450,4902430825450,4902430825450,ดาวน์นี่ซักผ้าเจลแพชชั่น 356ก,6,139.49,17 Feb 09:07PM
0077,470564,Q001040D024740000470564202102170832B01B0102,20032476,0077,B01B0102,4902430867474,4902430867474,4902430867474,4902430867474,ดาวน์นี่เจลบอลในที่ร่ม 356ก,6,139.49,17 Feb 09:07PM
0078,470564,Q001040D024740000470564202102170832B01B0102,20032476,0078,B01B0102,8857125108669,8857125108669,8857125108669,8857125108669,คินโด้วอเตอร์ไวพ์ซากุระ60แผ่น,19,31.34,17 Feb 09:07PM
0079,470564,Q001040D024740000470564202102170832B01B0102,20032476,0079,B01B0102,8851929020356,8851929020356,8851929020356,8851929020356,ดีเอ็มพีบาธ3อิน1กัมมี่400มล,6,78.42,17 Feb 09:08PM
0080,470564,Q001040D024740000470564202102170832B01B0102,20032476,0080,B01B0102,8850006919781,8850006919781,8850006919781,8850006919781,โพรเทคส์บาธพรอพโพลิส400มลรีฟิล,22,43.38,17 Feb 09:09PM
0081,470564,Q001040D024740000470564202102170832B01B0102,20032476,0081,B01B0102,8859488906104,8859488906104,8859488906104,8859488906104,เมดเดอร์ลีนโลชันเฟรซพีช350มล,3,174.53,17 Feb 09:10PM
0082,470564,Q001040D024740000470564202102170832B01B0102,20032476,0082,B01B0102,8859488905909,8859488905909,8859488905909,8859488905909,เมดเดอร์ลีนบาธเฟรชพีช 350มล,8,174.53,17 Feb 09:10PM
0083,470564,Q001040D024740000470564202102170832B01B0102,20032476,0083,B01B0102,8850886002634,8850886002634,8850886002634,8850886002634,แลคตาซิดสูตรออลเดย์เฟรช 150มล,20,98.17,17 Feb 09:10PM
0084,470564,Q001040D024740000470564202102170832B01B0102,20032476,0084,B01B0102,8850002020887,8850002020887,8850002020887,8850002020887,โคโดโมปรับผ้านุ่มกันชื้น600มล,12,17.5,17 Feb 09:10PM
0085,470564,Q001040D024740000470564202102170832B01B0102,20032476,0085,B01B0102,7702018041169,7702018041169,7702018041169,7702018041169,ยิลเลตต์ใบมีดมาร์คทรีเทอร์โบx4,11,327.17,17 Feb 09:11PM
0086,470564,Q001040D024740000470564202102170832B01B0102,20032476,0086,B01B0102,8850002024618,8850002024618,8850002024618,8850002024618,ซอลส์แปรงฟันขนแปรงนุ่มพิเศษ X3,3,67.46,17 Feb 09:11PM
0087,470564,Q001040D024740000470564202102170832B01B0102,20032476,0087,B01B0102,8859316366667,8859316366667,8859316366667,8859316366667,ETCซองกันน้ำสงกรานต์N1คละ 19บ,1,12.43,17 Feb 09:11PM
0088,470564,Q001040D024740000470564202102170832B01B0102,20032476,0088,B01B0102,8850002024618,8850002024618,8850002024618,8850002024618,ซอลส์แปรงฟันขนแปรงนุ่มพิเศษ X3,3,67.46,17 Feb 09:11PM
0089,470564,Q001040D024740000470564202102170832B01B0102,20032476,0089,B01B0102,8850002024618,8850002024618,8850002024618,8850002024618,ซอลส์แปรงฟันขนแปรงนุ่มพิเศษ X3,3,67.46,17 Feb 09:11PM
0090,470564,Q001040D024740000470564202102170832B01B0102,20032476,0090,B01B0102,8858690009177,8858690009177,8858690009177,8858690009177,สปาร์คเคิลแปรงสีฟันเฟรชไวท์,14,16.03,17 Feb 09:12PM
0091,470564,Q001040D024740000470564202102170832B01B0102,20032476,0091,B01B0102,8930660014111,8930660014111,8930660014111,8930660014111,เซอเคิลส์แปรงสีฟันพรีเมี่ยมซอฟ,25,29.22,17 Feb 09:13PM
0092,470564,Q001040D024740000470564202102170832B01B0102,20032476,0092,B01B0102,8859316366667,8859316366667,8859316366667,8859316366667,ETCซองกันน้ำสงกรานต์N1คละ 19บ,1,12.43,17 Feb 09:13PM
0093,470564,Q001040D024740000470564202102170832B01B0102,20032476,0093,B01B0102,8851251162205,8851251162205,8851251162205,8851251162205,ซุปเปอร์ล็อคกล่องแก้ว6220,4,90,17 Feb 09:14PM
0094,470564,Q001040D024740000470564202102170832B01B0102,20032476,0094,B01B0102,8851251162229,8851251162229,8851251162229,8851251162229,ซุปเปอร์ล็อคกล่องแก้ว6222,6,125,17 Feb 09:14PM
0095,470564,Q001040D024740000470564202102170832B01B0102,20032476,0095,B01B0102,8851251068903,8851251068903,8851251068903,8851251068903,ซุปเปอร์ล็อกกล่องรุ่น6890,1,124.5,17 Feb 09:14PM
0096,470564,Q001040D024740000470564202102170832B01B0102,20032476,0096,B01B0102,8859316366667,8859316366667,8859316366667,8859316366667,ETCซองกันน้ำสงกรานต์N1คละ 19บ,11,12.43,17 Feb 09:15PM
0097,470564,Q001040D024740000470564202102170832B01B0102,20032476,0097,B01B0102,48136471,48136471,48136471,48136471,โพนี่แพยาวลายดอกไม้คละแบบ,1,130,17 Feb 09:15PM
0098,470564,Q001040D024740000470564202102170832B01B0102,20032476,0098,B01B0102,8859316366667,8859316366667,8859316366667,8859316366667,ETCซองกันน้ำสงกรานต์N1คละ 19บ,7,12.43,17 Feb 09:15PM
0099,470564,Q001040D024740000470564202102170832B01B0102,20032476,0099,B01B0102,8853474063970,8853474063970,8853474063970,8853474063970,สมาร์ทเตอร์ฆ่าเชื้อโรค 250มล,15,66,17 Feb 09:18PM
0100,470564,Q001040D024740000470564202102170832B01B0102,20032476,0100,B01B0102,8851932280686,8851932280686,8851932280686,8851932280686,โดฟแชมพูนอริชชิ่งออยล์ 450มล,1,127.8,17 Feb 09:18PM
0101,470564,Q001040D024740000470564202102170832B01B0102,20032476,0101,B01B0102,4902430408035,4902430408035,4902430408035,4902430408035,เอช&เอสแชมพูแอปเปิ้ลเฟรช 680มล,1,165.58,17 Feb 09:18PM
